"fecha";"ganadero";"ruta";"litros_leche";"kg_mg_leche";"kg_mp_leche"
2020-10-07;10;"ruta01";650;24,5299275822886;20,6619805567185
2020-10-08;1;"ruta01";648;24,542937853994;20,79821794772
2020-10-08;2;"ruta01";650;24,5556459428396;20,6348501234245
2020-10-08;3;"ruta01";650;25,1417459219316;20,5492504840846
2020-10-08;4;"ruta01";650;24,3890419724293;20,759213086864
2020-10-08;5;"ruta01";649;24,9204708242441;20,6585695432867
2020-10-08;6;"ruta01";649;24,4279561336541;20,9405646843711
2020-10-08;7;"ruta01";649;24,6398883486701;20,5921261376716
2020-10-08;8;"ruta01";649;24,8903293045661;20,8500241104784
2020-10-08;9;"ruta01";649;24,9993439471342;20,4555084905748
2020-10-08;10;"ruta01";647;25,2987187367539;20,4120554057959
2020-10-09;1;"ruta01";651;25,0811353292643;20,7348225452699
2020-10-09;2;"ruta01";650;24,5654613690926;20,8109781675724
2020-10-09;3;"ruta01";649;24,4562167283525;20,6832901661635
2020-10-09;4;"ruta01";649;25,1860552167163;20,5988302791259
2020-10-09;5;"ruta01";650;25,1133516445224;21,0207375334219
2020-10-09;6;"ruta01";650;24,2829461779098;21,1032705372671
2020-10-09;7;"ruta01";650;24,6478681737214;20,8259976270961
2020-10-09;8;"ruta01";650;24,9497680670918;21,0420010868159
2020-10-09;9;"ruta01";651;24,7647690181552;20,9391507369008
2020-10-09;10;"ruta01";651;24,7636208296463;21,034238459693
2020-10-10;1;"ruta01";651;25,2625289995681;20,7244232317653
2020-10-10;2;"ruta01";650;25,0728973671639;20,9371905066205
2020-10-10;3;"ruta01";650;24,6266098348587;20,6102607221166
2020-10-10;4;"ruta01";649;24,3550414394566;20,9016833367005
2020-10-10;5;"ruta01";650;25,1253956839855;20,9492126404768
2020-10-10;6;"ruta01";650;24,6849017146929;20,9131325266413
2020-10-10;7;"ruta01";649;24,8047644942777;20,8240627851289
2020-10-10;8;"ruta01";650;25,0441514028019;20,9570538092031
2020-10-10;9;"ruta01";650;24,3807388444352;20,8618352086937
2020-10-10;10;"ruta01";650;24,1927601715835;21,0124298705866
2020-10-11;1;"ruta01";649;24,7381953968848;20,9312263703182
2020-10-11;2;"ruta01";650;24,7962960249103;20,7337245495972
2020-10-11;3;"ruta01";649;25,187904120538;20,6024869266634
2020-10-11;4;"ruta01";650;25,2000802197547;20,8242355040718
2020-10-11;5;"ruta01";650;24,3719375278793;20,7572081806435
2020-10-11;6;"ruta01";650;24,6673369134544;21,0665543541392
2020-10-11;7;"ruta01";648;25,0789027984135;20,5179888298534
2020-10-11;8;"ruta01";649;24,3587854283736;20,8319523323804
2020-10-11;9;"ruta01";651;24,8746168242124;20,9604081874372
2020-10-11;10;"ruta01";650;25,1344512605265;20,7068867216911
2020-10-12;1;"ruta01";649;24,4625037371955;20,8712918225762
2020-10-12;2;"ruta01";650;24,7134166458775;20,6801732261081
2020-10-12;3;"ruta01";649;25,4632209666195;20,8411164071579
2020-10-12;4;"ruta01";650;25,024944188432;20,3708914410415
2020-10-12;5;"ruta01";650;24,4584647333659;20,5321590581993
2020-10-12;6;"ruta01";649;24,9069972694846;20,8884525382269
2020-10-12;7;"ruta01";650;24,7865104276634;20,9168084092402
2020-10-12;8;"ruta01";650;25,1808109814552;20,4331486714563
2020-10-12;9;"ruta01";647;24,6363479057091;20,624311630179
2020-10-12;10;"ruta01";650;24,9611032954883;20,7652550651539
2020-10-13;1;"ruta01";649;24,7042779507964;20,6622062511617
2020-10-13;2;"ruta01";649;24,7143547457567;20,8155666194233
2020-10-13;3;"ruta01";651;24,860590220114;20,9498766945105
2020-10-13;4;"ruta01";650;25,2644302077091;20,7774684738721
2020-10-13;5;"ruta01";648;24,5454372549306;20,905670664847
2020-10-13;6;"ruta01";650;25,0631363189309;20,7555629590524
2020-10-13;7;"ruta01";649;24,5699705779218;21,1398063388001
2020-10-13;8;"ruta01";648;24,4750577763637;20,9672203671338
2020-10-13;9;"ruta01";649;24,1161583312448;20,7262923771869
2020-10-13;10;"ruta01";649;24,3832047660727;20,8071991367198
2020-10-14;1;"ruta01";648;24,3711261961647;20,6223023022775
2020-10-14;2;"ruta01";651;25,077042156592;21,0060423661509
2020-10-14;3;"ruta01";650;25,0836245289197;20,7489056320992
2020-10-14;4;"ruta01";649;23,9913883977111;20,7685302985569
2020-10-14;5;"ruta01";649;24,9159272940779;20,8649707632329
2020-10-14;6;"ruta01";650;24,9980472738784;20,5976160272766
2020-10-14;7;"ruta01";649;24,0699874066483;21,052154785153
2020-10-14;8;"ruta01";649;24,2219891496052;21,1344217091593
2020-10-14;9;"ruta01";649;24,3790990149734;20,962291476256
2020-10-14;10;"ruta01";649;24,8314570112948;20,725432470506
2020-10-15;1;"ruta01";652;24,9331600565539;20,9946720025147
2020-10-15;2;"ruta01";650;24,5763142758618;20,7154475861085
2020-10-15;3;"ruta01";651;25,2513993061696;20,7959432497319
2020-10-15;4;"ruta01";649;24,0284835710027;21,1613663096891
2020-10-15;5;"ruta01";652;24,2997182925931;20,9675719549831
2020-10-15;6;"ruta01";649;24,7840010610611;20,4864996162713
2020-10-15;7;"ruta01";648;24,8467435328408;20,3707704457837
2020-10-15;8;"ruta01";649;25,0285255382017;20,6973194619664
2020-10-15;9;"ruta01";648;24,498659042542;20,8530653050094
2020-10-15;10;"ruta01";649;24,6033058596989;20,6744705893938
2020-10-16;1;"ruta01";650;24,9038384220368;20,6141025595252
2020-10-16;2;"ruta01";649;24,848898758731;20,3914976221464
2020-10-16;3;"ruta01";650;24,7663719336454;20,8044950792322
2020-10-16;4;"ruta01";649;24,6715334729299;20,9396246711411
2020-10-16;5;"ruta01";651;24,3372125841903;20,7845437942508
2020-10-16;6;"ruta01";647;24,6631270905958;20,7447585148854
2020-10-16;7;"ruta01";649;24,4005609649902;20,889418332203
2020-10-16;8;"ruta01";651;24,3902049241246;20,9385647998605
2020-10-16;9;"ruta01";649;24,7900872350203;20,7974057867023
2020-10-16;10;"ruta01";650;24,8548123323089;20,6750761619944
2020-10-17;1;"ruta01";649;24,3265743031684;21,0505943663001
2020-10-17;2;"ruta01";648;24,2963054747714;20,7322988210941
2020-10-17;3;"ruta01";649;24,3630191758476;20,7373516506057
2020-10-17;4;"ruta01";650;24,9878983406434;20,5100888726152
2020-10-17;5;"ruta01";650;24,3891998064437;20,9642298453594
2020-10-17;6;"ruta01";648;24,8216551276232;20,9320096435318
2020-10-17;7;"ruta01";648;24,661187307884;20,8152261241239
2020-10-17;8;"ruta01";649;24,5297882244314;20,599288068203
2020-10-17;9;"ruta01";649;24,3281650199556;20,8462759215535
2020-10-17;10;"ruta01";649;24,6089808554687;20,7828789857181
2020-10-18;1;"ruta01";647;24,1918189323314;20,7689832634405
2020-10-18;2;"ruta01";649;25,3009885199831;20,9308735406952
2020-10-18;3;"ruta01";650;24,7668275635809;20,7139039442692
2020-10-18;4;"ruta01";650;24,5340605932394;21,1467746422768
2020-10-18;5;"ruta01";648;25,100215806846;20,7004619236493
2020-10-18;6;"ruta01";648;24,0679274580911;20,8072490589906
2020-10-18;7;"ruta01";651;24,7671774219306;20,9913259678456
2020-10-18;8;"ruta01";649;24,1245170925101;20,7458741732157
2020-10-18;9;"ruta01";647;24,0234028122531;20,8598212409828
2020-10-18;10;"ruta01";647;24,4354195332679;20,6160682131773
2020-10-19;1;"ruta01";648;24,9159276305451;20,6206924724737
2020-10-19;2;"ruta01";649;24,4899994942327;20,6284687097861
2020-10-19;3;"ruta01";650;24,2474028217868;20,7120045152953
2020-10-19;4;"ruta01";648;24,6749980813789;20,8174208390194
2020-10-19;5;"ruta01";649;24,9104372101249;20,5001163276175
2020-10-19;6;"ruta01";652;24,5233203146927;21,02672074951
2020-10-19;7;"ruta01";649;24,1985581495794;20,3458607302798
2020-10-19;8;"ruta01";649;24,5556322149818;20,9109480484602
2020-10-19;9;"ruta01";648;25,4560697861016;20,6766786398092
2020-10-19;10;"ruta01";651;24,9895309377261;20,826534331301
2020-10-20;1;"ruta01";650;24,9560625987337;20,9299876121694
2020-10-20;2;"ruta01";649;24,631447820279;21,0977759923986
2020-10-20;3;"ruta01";649;24,4679620393422;20,7376067406936
2020-10-20;4;"ruta01";650;24,7460759207222;20,950773223051
2020-10-20;5;"ruta01";649;24,9735053708636;21,0429992757018
2020-10-20;6;"ruta01";650;24,994192574498;20,7624442954365
2020-10-20;7;"ruta01";651;25,2831966773917;20,8041991963895
2020-10-20;8;"ruta01";648;23,9235812168283;20,4270449135074
2020-10-20;9;"ruta01";649;24,5790467644865;20,6317092545624
2020-10-20;10;"ruta01";650;24,9816835670627;20,9000400758183
2020-10-21;1;"ruta01";650;25,0324730476881;20,9602452230788
2020-10-21;2;"ruta01";649;23,8115327712739;21,0986052104268
2020-10-21;3;"ruta01";648;24,6548240502515;20,7340454922221
2020-10-21;4;"ruta01";650;24,3385434898604;20,9720207420906
2020-10-21;5;"ruta01";649;24,4465438473713;20,8650604041548
2020-10-21;6;"ruta01";650;24,436235380746;20,8315523130433
2020-10-21;7;"ruta01";649;24,413364380504;20,6908513826358
2020-10-21;8;"ruta01";649;24,9809038584158;20,8778355100287
2020-10-21;9;"ruta01";650;24,5655701238236;20,7257277569893
2020-10-21;10;"ruta01";650;24,7780207858175;21,0202064464716
2020-10-22;1;"ruta01";648;24,6897206957204;20,7947798452873
2020-10-22;2;"ruta01";647;24,6992537003276;20,7002669454209
2020-10-22;3;"ruta01";649;24,9572082780494;20,5731367067869
2020-10-22;4;"ruta01";647;25,2668306354621;20,861572149948
2020-10-22;5;"ruta01";650;24,9619432860189;20,8258489707604
2020-10-22;6;"ruta01";650;24,6756147118191;20,7096312708919
2020-10-22;7;"ruta01";650;24,9435158444582;20,8248918299873
2020-10-22;8;"ruta01";649;24,8538252276081;20,8760917189106
2020-10-22;9;"ruta01";648;25,321207351904;20,9958442995496
2020-10-22;10;"ruta01";648;24,588680909227;20,8744935698106
2020-10-23;1;"ruta01";650;24,6257195750009;20,6713531943754
2020-10-23;2;"ruta01";650;24,5521346088081;20,9155033772467
2020-10-23;3;"ruta01";649;24,7465896885195;20,7360911952791
2020-10-23;4;"ruta01";650;25,4364298661456;20,6322219921019
2020-10-23;5;"ruta01";649;25,2336865205462;20,7314522755391
2020-10-23;6;"ruta01";650;25,1117620923445;21,0600489890859
2020-10-23;7;"ruta01";647;24,7310510795745;20,7596099851675
2020-10-23;8;"ruta01";650;24,463833920717;20,8757303797627
2020-10-23;9;"ruta01";650;24,9520071232027;20,9580617104229
2020-10-23;10;"ruta01";649;25,0100272513564;20,7657028231859
2020-10-24;1;"ruta01";650;24,0048796388519;21,0836366527359
2020-10-24;2;"ruta01";650;24,5248565162569;21,0499971824064
2020-10-24;3;"ruta01";648;24,2778153773671;20,9034872338905
2020-10-24;4;"ruta01";649;24,6170396147119;20,9294403400217
2020-10-24;5;"ruta01";647;23,940509467562;20,8124976648088
2020-10-24;6;"ruta01";648;24,5298921505145;21,0027814974924
2020-10-24;7;"ruta01";650;25,2202965273171;20,9973844013976
2020-10-24;8;"ruta01";650;25,2619655550691;20,9630513162474
2020-10-24;9;"ruta01";649;24,3726067936201;20,9419846979602
2020-10-24;10;"ruta01";649;24,6054027710419;21,0240293402078
2020-10-25;1;"ruta01";647;24,7592792450309;20,8488911135627
2020-10-25;2;"ruta01";647;24,9980046769788;20,8659983268776
2020-10-25;3;"ruta01";650;24,895729599909;20,8944888737929
2020-10-25;4;"ruta01";649;24,4609673740681;21,0470001438675
2020-10-25;5;"ruta01";648;24,0709464390337;20,9236926089677
2020-10-25;6;"ruta01";648;24,1924729533435;20,6200038462219
2020-10-25;7;"ruta01";649;24,4690488405198;20,8917360801168
2020-10-25;8;"ruta01";647;24,5831573492985;20,7331170867111
2020-10-25;9;"ruta01";648;25,3664222749115;20,9577041823602
2020-10-25;10;"ruta01";649;25,0784927526379;20,9545717698796
2020-10-26;1;"ruta01";651;24,9204680057885;21,0449757308379
2020-10-26;2;"ruta01";649;24,8406716797868;20,7259558894286
2020-10-26;3;"ruta01";651;24,504584739798;20,8807273346296
2020-10-26;4;"ruta01";648;24,6581821778645;20,7964257466512
2020-10-26;5;"ruta01";649;24,379172840559;20,8401139578794
2020-10-26;6;"ruta01";649;24,3170477392979;20,6463810270081
2020-10-26;7;"ruta01";649;24,1790356473519;20,7805385004136
2020-10-26;8;"ruta01";650;24,7695545833566;20,8089711715981
2020-10-26;9;"ruta01";649;24,2038503408392;20,9235218555469
2020-10-26;10;"ruta01";650;24,8954582670881;20,8915280821537
2020-10-27;1;"ruta01";650;24,850864104464;20,8353908489579
2020-10-27;2;"ruta01";648;24,7809849943112;20,5738191874445
2020-10-27;3;"ruta01";650;24,3993190499004;20,87799776577
2020-10-27;4;"ruta01";649;24,9179493847153;20,5601036561181
2020-10-27;5;"ruta01";649;25,1933019696993;20,9002924035555
2020-10-27;6;"ruta01";648;24,8020304933983;20,6063826979414
2020-10-27;7;"ruta01";648;24,8745911245176;20,6278360942086
2020-10-27;8;"ruta01";647;24,2871219272635;20,7790866185007
2020-10-27;9;"ruta01";650;24,7735555046831;20,6413887772398
2020-10-27;10;"ruta01";649;24,9049775243445;20,7601241064426
2020-10-28;1;"ruta01";649;25,1351389296669;20,9011153212967
2020-10-28;2;"ruta01";649;24,6911316420709;20,815606317725
2020-10-28;3;"ruta01";650;24,7658464114765;20,9378416908603
2020-10-28;4;"ruta01";648;24,5357833301751;20,5336002931884
2020-10-28;5;"ruta01";648;25,2305874684452;20,7816741295075
2020-10-28;6;"ruta01";650;24,3494715288103;20,8194058154624
2020-10-28;7;"ruta01";648;23,9479175064382;20,6889171139441
2020-10-28;8;"ruta01";647;24,4159346556709;20,6135977057141
2020-10-28;9;"ruta01";649;25,0776350196611;21,070541626093
2020-10-28;10;"ruta01";647;24,4281346705285;20,7504565538759
2020-10-29;1;"ruta01";650;24,3038666432849;20,7142800579333
2020-10-29;2;"ruta01";648;24,314431760081;20,8949674693757
2020-10-29;3;"ruta01";649;25,3169040669721;20,6833434234635
2020-10-29;4;"ruta01";650;24,7627207247805;20,9722293027805
2020-10-29;5;"ruta01";650;24,8129030001908;20,9309483169773
2020-10-29;6;"ruta01";649;24,4917381635309;20,6637883033794
2020-10-29;7;"ruta01";649;24,6721717897143;20,6206409460695
2020-10-29;8;"ruta01";648;24,5929189539483;20,7743420682962
2020-10-29;9;"ruta01";649;24,9316135615973;20,6385245084818
2020-10-29;10;"ruta01";650;24,7393945680647;20,75353189286
2020-10-30;1;"ruta01";649;24,5289259625749;20,6298946900219
2020-10-30;2;"ruta01";649;24,8235594163729;20,760246127683
2020-10-30;3;"ruta01";649;24,3788483960281;20,7967429995586
2020-10-30;4;"ruta01";648;24,2864299149925;20,7130764191799
2020-10-30;5;"ruta01";648;24,4985970518914;20,9548731615958
2020-10-30;6;"ruta01";649;24,8444306761023;20,9876649530592
2020-10-30;7;"ruta01";648;24,0814988946458;20,8215326383318
2020-10-30;8;"ruta01";647;24,9635337184063;20,6822671221726
2020-10-30;9;"ruta01";648;24,8217521988078;21,0185294700755
2020-10-30;10;"ruta01";649;24,87982195648;20,865858750279
2020-10-31;1;"ruta01";651;25,0785202548522;20,7674183035942
2020-10-31;2;"ruta01";650;24,997352406513;20,7409987222925
2020-10-31;3;"ruta01";649;24,4921074747485;21,0260852781515
2020-10-31;4;"ruta01";650;24,2717070108468;20,6707331914769
2020-10-31;5;"ruta01";648;24,0215185948907;20,6722072677374
2020-10-31;6;"ruta01";650;24,6430850057337;21,038083047956
2020-10-31;7;"ruta01";649;24,6702614259557;20,7323158744025
2020-10-31;8;"ruta01";649;24,9990048259733;20,7053623859845
2020-10-31;9;"ruta01";649;24,606100844104;21,1225530090782
2020-10-31;10;"ruta01";649;24,3665477026266;20,7902807524395
2020-11-01;1;"ruta01";650;25,0956423288511;20,9317657633201
2020-11-01;2;"ruta01";651;25,1366916690708;20,7035077501707
2020-11-01;3;"ruta01";648;24,6439815231892;20,5313592470723
2020-11-01;4;"ruta01";648;24,4520766385975;20,5168824451497
2020-11-01;5;"ruta01";650;24,5341582959165;21,1858754908378
2020-11-01;6;"ruta01";649;24,2956405023398;20,8589180965206
2020-11-01;7;"ruta01";648;24,3362811320936;20,8474499690092
2020-11-01;8;"ruta01";650;25,0139798267562;20,7501235886301
2020-11-01;9;"ruta01";646;24,3882841889759;20,6657870404549
2020-11-01;10;"ruta01";649;24,6721780593688;20,8618284382448
2020-11-02;1;"ruta01";649;24,9778357948908;21,0289680418754
2020-11-02;2;"ruta01";650;23,9313985642903;20,9964732081817
2020-11-02;3;"ruta01";650;24,1800937575583;20,83356604736
2020-11-02;4;"ruta01";649;24,7639850222834;20,7464703195577
2020-11-02;5;"ruta01";649;24,1402539435686;21,0245111157018
2020-11-02;6;"ruta01";649;24,7675131367581;20,6827950500461
2020-11-02;7;"ruta01";650;24,4643521774109;20,91497826935
2020-11-02;8;"ruta01";649;24,182966910639;20,8624535751207
2020-11-02;9;"ruta01";652;25,0810846059383;20,7156664361868
2020-11-02;10;"ruta01";649;24,643645464325;20,7779983002269
2020-11-03;1;"ruta01";649;25,1063593283269;20,9055687891975
2020-11-03;2;"ruta01";650;24,7777428173627;20,9041496786982
2020-11-03;3;"ruta01";647;24,5970017335685;20,7939685215555
2020-11-03;4;"ruta01";648;24,7546566375036;20,8442389313955
2020-11-03;5;"ruta01";649;25,0257736208963;20,823605620366
2020-11-03;6;"ruta01";650;24,6355707481545;20,8024891132578
2020-11-03;7;"ruta01";650;24,9852705926585;20,6360250022541
2020-11-03;8;"ruta01";649;23,9296599468811;20,9494859578396
2020-11-03;9;"ruta01";648;24,4525977474729;20,581598815817
2020-11-03;10;"ruta01";649;24,4485115541496;20,7905295277084
2020-11-04;1;"ruta01";647;24,627730239488;20,5975056427162
2020-11-04;2;"ruta01";649;24,9376823775894;20,7274999853873
2020-11-04;3;"ruta01";650;25,5112278776459;20,8243336690812
2020-11-04;4;"ruta01";649;25,362231036375;20,8424796610901
2020-11-04;5;"ruta01";649;25,0426121524395;20,8726862856296
2020-11-04;6;"ruta01";649;25,0161514559157;20,77198883708
2020-11-04;7;"ruta01";650;25,2744654352169;20,8220209986512
2020-11-04;8;"ruta01";647;24,3305163135996;20,7418070005115
2020-11-04;9;"ruta01";651;24,8119870306091;20,8404580402453
2020-11-04;10;"ruta01";648;24,9875874865167;20,7113395824992
2020-11-05;1;"ruta01";648;24,3072236920814;20,6594974007904
2020-11-05;2;"ruta01";650;25,3383247899083;20,7267866141281
2020-11-05;3;"ruta01";647;24,129497530175;20,685498282478
2020-11-05;4;"ruta01";648;24,0159304601493;20,8086650260568
2020-11-05;5;"ruta01";646;24,4844382928259;20,7590616167377
2020-11-05;6;"ruta01";648;24,9318553520504;20,8447805052165
2020-11-05;7;"ruta01";650;24,7322839402042;20,9578849160801
2020-11-05;8;"ruta01";649;24,7852288009454;20,9438744672777
2020-11-05;9;"ruta01";648;24,3664480715037;20,9253987948248
2020-11-05;10;"ruta01";649;25,1657672152348;20,6066969564737
2020-11-06;1;"ruta01";650;25,0250812817905;20,6435046141233
2020-11-06;2;"ruta01";649;24,3587717350243;21,0133634631336
2020-11-06;3;"ruta01";647;24,085244993199;20,8509085172085
2020-11-06;4;"ruta01";648;24,9821503550284;20,9876322373539
2020-11-06;5;"ruta01";648;24,9603173529233;20,7904053722352
2020-11-06;6;"ruta01";648;24,4974069067526;20,8150545387921
2020-11-06;7;"ruta01";648;24,5514831055366;20,7359322793154
2020-11-06;8;"ruta01";649;24,5611001029725;20,6267356791664
2020-11-06;9;"ruta01";650;24,5168352972461;20,8440854183051
2020-11-06;10;"ruta01";649;24,5341216574532;20,8959580803579
2020-11-07;1;"ruta01";649;24,8709988026176;20,6949329148497
2020-11-07;2;"ruta01";649;24,6567450834182;20,7948520135925
2020-11-07;3;"ruta01";649;24,8056952055907;20,9832442819858
2020-11-07;4;"ruta01";649;24,6455469708741;20,7892341733233
2020-11-07;5;"ruta01";650;24,7136752249214;20,6984902418928
2020-11-07;6;"ruta01";647;23,9383185665978;20,6148262340963
2020-11-07;7;"ruta01";650;24,7235648919347;20,68775273242
2020-11-07;8;"ruta01";648;23,9345585233681;20,7139126721449
2020-11-07;9;"ruta01";649;24,8472492916607;20,7178466516513
2020-11-07;10;"ruta01";649;25,1916438005553;20,6167561633924
2020-11-08;1;"ruta01";648;24,5963650943442;20,4975273635044
2020-11-08;2;"ruta01";650;24,8614150180375;20,9968123472888
2020-11-08;3;"ruta01";648;24,8092301425086;20,829938066306
2020-11-08;4;"ruta01";650;24,9685293500587;20,9761812545819
2020-11-08;5;"ruta01";647;24,4905904213337;20,5634775185804
2020-11-08;6;"ruta01";650;25,1804733265363;21,188668595548
2020-11-08;7;"ruta01";649;24,5123305079381;20,9753040668303
2020-11-08;8;"ruta01";648;25,0620349314808;20,9563674460799
2020-11-08;9;"ruta01";650;25,0108240285899;20,9315399395891
2020-11-08;10;"ruta01";648;24,3544754302804;20,8814932979712
2020-11-09;1;"ruta01";649;24,8604141785355;20,876644453016
2020-11-09;2;"ruta01";650;24,8840791169586;20,8946187229236
2020-11-09;3;"ruta01";649;25,341391162583;21,1373801059801
2020-11-09;4;"ruta01";648;25,085622097724;20,9029711944519
2020-11-09;5;"ruta01";649;24,4064231982121;20,6224882366568
2020-11-09;6;"ruta01";649;24,808042647966;20,9900787157646
2020-11-09;7;"ruta01";649;24,5332000412161;20,9375790604547
2020-11-09;8;"ruta01";648;24,7007676622519;20,9999181234324
2020-11-09;9;"ruta01";647;24,7462365992949;20,8737112663234
2020-11-09;10;"ruta01";649;24,3763238994464;20,9615521913106
2020-11-10;1;"ruta01";649;24,8911517581539;20,8994082400896
2020-11-10;2;"ruta01";648;24,7077092832768;20,5299100099907
2020-11-10;3;"ruta01";648;24,9146616231971;20,6075735521519
2020-11-10;4;"ruta01";649;24,6195544351913;20,8091933378407
2020-11-10;5;"ruta01";647;25,3139385535926;20,5368475116846
2020-11-10;6;"ruta01";650;24,7773522213542;20,7611150130266
2020-11-10;7;"ruta01";650;24,6612473485253;20,9144078733443
2020-11-10;8;"ruta01";648;24,6327381248575;20,69353827064
2020-11-10;9;"ruta01";649;24,3432459777744;20,8358043890291
2020-11-10;10;"ruta01";649;25,5120401046433;20,6777218625545
2020-11-11;1;"ruta01";648;24,7817619059438;20,9942785759428
2020-11-11;2;"ruta01";648;24,845303064251;20,9556598176443
2020-11-11;3;"ruta01";649;24,8524110741381;20,911195781535
2020-11-11;4;"ruta01";651;24,939272070914;21,1589459392674
2020-11-11;5;"ruta01";650;24,9234735184573;20,7708871171926
2020-11-11;6;"ruta01";648;24,4457368864791;20,7182608252343
2020-11-11;7;"ruta01";648;24,7206167563494;20,7738981595645
2020-11-11;8;"ruta01";650;24,7195969294145;20,7698425387174
2020-11-11;9;"ruta01";648;25,1657236348581;20,8266713059848
2020-11-11;10;"ruta01";647;25,0803927701141;20,7921848460276
2020-11-12;1;"ruta01";648;24,6638416758586;20,6412510455893
2020-11-12;2;"ruta01";649;24,7297866588608;20,718935771495
2020-11-12;3;"ruta01";648;24,9654564268171;20,7466422659488
2020-11-12;4;"ruta01";650;24,2903982872007;20,9031836916556
2020-11-12;5;"ruta01";647;24,9912186239825;20,6393281157356
2020-11-12;6;"ruta01";650;24,6852557343111;20,6249145014466
2020-11-12;7;"ruta01";650;25,3548043355534;20,7341803205394
2020-11-12;8;"ruta01";649;25,1007079242011;20,4774540746479
2020-11-12;9;"ruta01";648;24,8100384852521;20,8105358299537
2020-11-12;10;"ruta01";650;24,8472418183045;21,054956039835
2020-11-13;1;"ruta01";646;24,8896972990308;20,775645930933
2020-11-13;2;"ruta01";648;24,6772359357787;20,7795893188224
2020-11-13;3;"ruta01";648;24,424629071387;20,8283271388819
2020-11-13;4;"ruta01";648;24,4361956690288;20,8502775554971
2020-11-13;5;"ruta01";650;25,0362345439168;20,8922887507874
2020-11-13;6;"ruta01";649;24,8565203644475;20,8532113522918
2020-11-13;7;"ruta01";650;24,7087307919708;20,8105011559739
2020-11-13;8;"ruta01";648;24,6670103034717;21,0061462472306
2020-11-13;9;"ruta01";648;24,7855668537287;20,664787970675
2020-11-13;10;"ruta01";647;24,6806589303079;20,5257663222561
2020-11-14;1;"ruta01";647;24,8010199062392;20,8679225360627
2020-11-14;2;"ruta01";649;25,2393280491679;20,9049120278535
2020-11-14;3;"ruta01";650;25,3155300163019;20,780031828762
2020-11-14;4;"ruta01";648;24,5909152266973;20,8047414426846
2020-11-14;5;"ruta01";647;25,3528911834566;20,7708441983971
2020-11-14;6;"ruta01";649;24,7850847118396;20,9624888811321
2020-11-14;7;"ruta01";647;24,3588722400998;20,8422796396911
2020-11-14;8;"ruta01";649;24,4463741528538;20,9177174771596
2020-11-14;9;"ruta01";648;24,417857968274;21,0466448188609
2020-11-14;10;"ruta01";650;24,5182882998747;20,9577230200702
2020-11-15;1;"ruta01";649;24,2929250157013;20,7385736899238
2020-11-15;2;"ruta01";649;24,9232659833386;20,8390773127085
2020-11-15;3;"ruta01";650;25,2169372363974;20,5847503900823
2020-11-15;4;"ruta01";649;24,5731822740095;20,7111083044177
2020-11-15;5;"ruta01";649;24,531209409876;20,8857139051676
2020-11-15;6;"ruta01";648;24,5968876293391;20,9191413737281
2020-11-15;7;"ruta01";649;24,9535357203876;20,6706714778984
2020-11-15;8;"ruta01";649;25,1104086590112;20,9945333165071
2020-11-15;9;"ruta01";649;24,2126686913261;20,6432477072509
2020-11-15;10;"ruta01";648;24,7349491460419;20,6289955321324
2020-11-16;1;"ruta01";648;24,9536531775752;20,6246507693811
2020-11-16;2;"ruta01";650;24,5701453021185;20,922953751824
2020-11-16;3;"ruta01";649;24,5526299751544;20,973336250524
2020-11-16;4;"ruta01";647;24,306899274964;20,9376339605552
2020-11-16;5;"ruta01";649;24,6156168778737;20,7026154997437
2020-11-16;6;"ruta01";649;25,4145154512333;20,9787780052287
2020-11-16;7;"ruta01";649;25,0530379437022;20,9450330140042
2020-11-16;8;"ruta01";649;24,7227593272951;20,8690251244945
2020-11-16;9;"ruta01";648;24,6588557939556;20,5027676236899
2020-11-16;10;"ruta01";647;25,0670235208299;20,7805891146887
2020-11-17;1;"ruta01";648;24,5456348554535;20,9423236733068
2020-11-17;2;"ruta01";649;24,5632158041457;20,5125737055078
2020-11-17;3;"ruta01";650;24,4429504330077;20,9607428327872
2020-11-17;4;"ruta01";650;24,6070882936774;21,1235306938015
2020-11-17;5;"ruta01";647;24,4950691646789;20,8034878761165
2020-11-17;6;"ruta01";647;24,7978052875009;20,5988804075535
2020-11-17;7;"ruta01";647;24,1546298199602;21,0237757027117
2020-11-17;8;"ruta01";648;24,5603749265902;20,7562887723787
2020-11-17;9;"ruta01";646;24,9794295976617;20,9481929740531
2020-11-17;10;"ruta01";649;24,9813056644093;20,8283062852831
2020-11-18;1;"ruta01";649;24,4629480909963;20,653686828392
2020-11-18;2;"ruta01";647;24,9127812796348;20,8187939947661
2020-11-18;3;"ruta01";648;25,2210249633144;20,7874891970348
2020-11-18;4;"ruta01";647;24,5700078528201;20,6252014632618
2020-11-18;5;"ruta01";650;24,6368534731242;20,782381914358
2020-11-18;6;"ruta01";649;25,0751750138348;21,0323035774772
2020-11-18;7;"ruta01";649;24,7029827923367;20,903220448132
2020-11-18;8;"ruta01";650;24,8698587444486;20,8502064286519
2020-11-18;9;"ruta01";647;24,9457334910164;20,8730210356027
2020-11-18;10;"ruta01";648;25,3714380148046;21,1353315133528
2020-11-19;1;"ruta01";648;25,0443355250828;20,872520528102
2020-11-19;2;"ruta01";650;24,9401374872422;20,7834330411109
2020-11-19;3;"ruta01";648;25,0132803160509;20,8777505321456
2020-11-19;4;"ruta01";650;24,8563020101902;20,8855256831333
